7_2009_003977,0.9721528899313656,0.627227783203125,0.7126847570557298,0.8040571156361561
7_2010_005119,0.9533750869855494,0.4685821533203125,0.884583697635202,0.922215997508967
7_2008_003140,0.8779069767405661,0.588714599609375,0.7578755122295041,0.19071722611191722
7_2008_000226,0.9091262135745801,0.66790771484375,0.9685068056707088,0.09346238451369386
7_2008_001541,0.8586826346277027,0.4348297119140625,0.5769511412211794,0.02191748363586791
7_2008_004574,0.7381601237368635,0.5273818969726562,0.6131037339245505,0.09353142749836463
7_2010_005261,0.974119371534402,0.7256355285644531,0.884583697635202,0.9134089566884384
7_2011_000025,0.79526942354644,0.7689857482910156,0.8662715408701274,6.844392731250235e-05
7_2008_002943,0.9477365554783054,0.2649345397949219,0.8881420229431535,0.7457079187709963
7_2009_003020,0.0,0.15871047973632812,0.8284804812492176,0.4477953410958413
7_2008_003775,0.9083376488395475,0.6968154907226562,0.8264903725428687,0.0012201137042117025
7_2010_005718,0.876917588266967,0.6627845764160156,0.7374953497435712,4.2585810407790706e-05
7_2011_002782,0.9292319547846826,0.3261222839355469,0.660785424369305,0.3698911275175325
7_2009_002010,0.9581634709268548,0.4809722900390625,0.9020317484063715,0.8590107724970458
7_2008_001262,0.9999999999971373,0.6816444396972656,0.9154948919813127,0.5728219170650457
7_2010_000279,0.9832853688155956,0.9337196350097656,0.9412761860219808,0.8508055279830746
7_2009_004436,0.9796702637883815,0.8830375671386719,0.8905552677646726,0.9110736206527903
7_2010_001394,0.9700737114962636,0.87835693359375,0.9071494974687132,0.5029087851460525
7_2009_002197,0.959999999616,0.2752647399902344,0.6989145207415135,0.0
7_2009_004513,0.9226804123484861,0.2542076110839844,0.9073963313192992,0.007448467001540549
7_2008_000253,0.8053811658831668,0.7906494140625,0.8006281225753931,0.0
7_2008_005832,0.7868488968020543,0.477630615234375,0.8149162853049666,0.03143862923921212
7_2007_006581,0.6482352940795155,0.5559158325195312,0.9248617810090963,0.0
7_2009_004824,0.9930964576142516,0.7214012145996094,0.8861142208038028,0.9744042169912778
7_2010_000073,0.0,0.88677978515625,0.9088076755474316,0.8493866190160422
7_2008_007660,0.6944246867609869,0.061065673828125,0.20411174757283768,0.7161499689241445
7_2010_001163,0.9598423050287084,0.9960975646972656,0.99447572827198,0.6506715813031662
7_2010_004484,0.0,0.5080490112304688,0.8093926109569398,0.25832299677467335
7_2008_000346,0.9619160233803021,0.5444145202636719,0.7700947036005912,0.5296416220243697
7_2008_006526,0.7228232869282419,0.568389892578125,0.5854771132581309,0.0
7_2008_007529,0.8649281156847475,0.857696533203125,0.8593207569893039,0.49495745248774686
7_2009_004303,0.9069639016437439,0.608551025390625,0.8277259603812505,0.108657166673196
7_2008_003755,0.992626934031554,0.8016510009765625,0.9577474459906564,0.3803951746143838
7_2009_002387,0.9467945921959532,0.3116111755371094,0.7099888876051471,0.8774805219170609
7_2010_001850,0.8397844732784255,0.7291374206542969,0.7343462791262609,0.03462464624395845
7_2011_003192,0.986954466359233,0.5150833129882812,0.9109237949141299,0.8922565214133229
7_2010_004877,0.972021111969476,0.480010986328125,0.8075998381871132,0.5213849720320282
7_2010_002424,0.9778064538929496,0.7085418701171875,0.722216457850609,0.9492922323984662
7_2008_004113,0.8449008497985198,0.350189208984375,0.7237311764048918,0.0
7_2010_005752,0.9771895328315466,0.9122772216796875,0.913973767400214,0.564187197243509
7_2009_001138,0.687572589931757,0.24153900146484375,0.7420395784203273,0.0
7_2011_000048,0.8825526136535945,0.6935806274414062,0.94921875,0.0
7_2011_001253,0.0,0.62969970703125,0.8663856923711948,0.0
7_2009_001306,0.7889182057943415,0.044460296630859375,0.6795922397748457,0.0
7_2010_004946,0.9999999999679898,0.5054168701171875,0.6716425674426951,0.4891846176244366
7_2009_001612,0.9901908447875253,0.503082275390625,0.9563267973144572,0.7458149818768148
7_2011_001286,0.8082316689699149,0.6712646484375,0.7951917698606511,0.0004549522673027633
7_2009_000335,0.9088084301417346,0.5185661315917969,0.7788565647700287,0.07849053255085524
7_2008_004858,0.9899711788528013,0.7327880859375,0.8152463501502271,0.7823122529631384
7_2008_004056,0.9447753112644951,0.3582954406738281,0.7398308467914576,0.10260052447496394
7_2008_005572,0.9762367223035623,0.982452392578125,0.9876473528899673,0.38063544330358046
7_2008_002118,0.9363200479332286,0.9960975646972656,0.99447572827198,0.003633894104747136
7_2009_004731,0.8560917406810546,0.8383941650390625,0.8644019143928923,0.001908790195757379
7_2008_006257,0.9740778140766568,0.199127197265625,0.9088076755474316,0.024346265595603874
7_2008_000237,0.9697857252817976,0.34618377685546875,0.8344560929654915,0.09700247310852328
7_2009_002424,0.793024070458568,0.49533843994140625,0.6380442528559258,0.7471862821500433
7_2009_000904,0.9999999991379311,0.3480720520019531,0.8351951319552423,0.025415751490270373
7_2011_001885,0.999999999674267,0.9232139587402344,0.94921875,0.0
7_2008_005875,0.982424416929476,0.7499771118164062,0.8156183793561571,0.9457787320690789
7_2011_003029,0.9342284707543302,0.7694358825683594,0.9592175526995682,0.544356134582245
7_2010_003734,0.7314750382712061,0.7665252685546875,0.7734375,0.4695997449494423
7_2009_003003,0.9518060577764458,0.9064292907714844,0.90616865508231,0.07879080859835716
7_2011_000887,0.915543966378161,0.17108917236328125,0.6683596050501387,0.7103711411682831
7_2010_002132,0.9999999997101449,0.5762481689453125,0.8972426059533913,0.946964223859719
7_2008_007409,0.9747391543001126,0.4912261962890625,0.6601338010288093,0.46630700325495567
7_2011_001524,0.9999999995454546,0.7600822448730469,0.9412761860219808,0.0
7_2010_005474,0.9306673591154159,0.3703117370605469,0.4463450411343157,0.7742458953725253
7_2010_005951,0.9999999987012987,0.4340972900390625,0.5182467627087235,0.9134743451498168
7_2010_003635,0.8219365065350626,0.6034049987792969,0.7998261253856414,0.00038181904958814163
7_2010_000590,0.6674132138608655,0.6569252014160156,0.7401242597112516,0.8371508964471382
7_2009_002145,0.0,0.77362060546875,0.7848368850949936,0.0006715916722624585
7_2008_005316,0.9586455191110377,0.6335258483886719,0.8358910036125,0.21973022587552932
7_2008_002202,0.9611702127148314,0.5505523681640625,0.7679148316013602,0.0
7_2011_002962,0.9999999998194946,0.5084228515625,0.8838588379115742,0.026583894805440957
7_2008_006819,0.9049744857626734,0.918792724609375,0.9287176265980678,0.8760020790651077
7_2010_000952,0.952018231196104,0.6025314331054688,0.9423249099209633,0.901600486020993
7_2010_001572,0.9805296560350613,0.2791481018066406,0.9132671745657246,0.9562000149470136
7_2009_000602,0.009310134309992214,0.9320068359375,0.971562070744998,0.0030141153995804195
7_2010_003293,0.9298688193274536,0.4827461242675781,0.9419294189557871,0.0
7_2010_005284,0.8992497319989684,0.46199798583984375,0.8472061936280629,0.0
7_2008_005078,0.0,0.6359291076660156,0.8404164201889415,0.0
7_2009_000089,0.9805736636117266,0.65496826171875,0.9646274018041507,0.07433877321321108
7_2008_000260,0.0,0.5438575744628906,0.9685068056707088,0.752878730746943
7_2010_002948,0.9757470186219491,0.9493141174316406,0.9490687312093543,0.19594057879925078
7_2011_002384,0.9275241439818809,0.2673225402832031,0.5546189745706492,0.8485107474003311
7_2011_001033,0.9139095790591736,0.0291595458984375,0.4399331051045665,0.8730055356419244
7_2009_001984,0.9286129519805282,0.9649085998535156,0.9646274018041507,0.10605480394955571
7_2011_002135,0.8672991621452797,0.7924613952636719,0.9876473528899673,0.0049693437963597145
7_2009_004594,0.9699968235318753,0.512969970703125,0.8521289591347836,0.9361404701850933
7_2010_002647,0.9825345722038091,0.43328857421875,0.7562737892217735,0.9049119529287608
7_2010_005483,0.0,0.8460006713867188,0.8476061781005378,0.45006293095138633
7_2008_005989,0.9807037682057855,0.3759498596191406,0.7187228745719579,0.734522437906377
7_2008_003060,0.9131723380799871,0.6288986206054688,0.8270188294884021,0.136326714801321
7_2008_004458,0.5275779376340655,0.9960975646972656,0.99447572827198,0.3127546610687851
7_2010_005587,0.9808030264397988,0.4549407958984375,0.7481453075028927,0.9584537666315672
7_2011_000278,0.0,0.2640724182128906,0.5546189745706492,0.006799660016965153
7_2010_001413,0.0,0.3096771240234375,0.9800819550250282,0.0
7_2009_001591,0.9940767907549348,0.31073760986328125,0.5429019813729089,0.9672625524623546
7_2008_006989,0.8050475493634776,0.7212448120117188,0.90616865508231,0.16960651288930143
7_2011_000569,0.9496388028699765,0.462371826171875,0.810879399423278,0.16605806225929898
7_2009_002777,0.7825370674808453,0.5580978393554688,0.6278387065796438,0.4342524579043573
7_2009_000954,0.8006912441935086,0.3733634948730469,0.7219968226772174,0.00032920384648647805
7_2009_001988,0.9654513265241373,0.5496826171875,0.9762392088660226,0.8848472992556157
7_2009_004471,0.9721827109785252,0.4419059753417969,0.9088913766430422,0.953207201118595
7_2011_002002,0.7547169809896761,0.8885498046875,0.9049568354640903,0.0
7_2010_001110,0.9618930140858388,0.7983627319335938,0.853372465788098,0.6880311752326274
7_2008_005936,0.9764624742658582,0.9921989440917969,0.99609375,0.5855319236866134
7_2010_001080,0.9731394864919635,0.5775489807128906,0.7193746085052842,0.9019710185947186
7_2011_003073,0.9906023066642203,0.275238037109375,0.8023576462394763,0.0015940163080097399
7_2008_006774,0.989403920944798,0.4933624267578125,0.827416234106449,0.9639430360557469
7_2008_002741,0.913532906537015,0.5055198669433594,0.5327987826010483,0.5449066760277876
7_2010_003367,0.8375189918655151,0.8382034301757812,0.8397961198874229,0.144844511135808
7_2009_004133,0.9767164178521363,0.6456069946289062,0.7279050817614375,0.009804175404974752
7_2008_004312,0.9885782594270905,0.65277099609375,0.8948209998606542,0.9486639780187439
7_2010_000031,0.9873436584168771,0.9960975646972656,0.99447572827198,0.892503546914458
7_2010_004014,0.9905639855837745,0.8693923950195312,0.8710345779748502,0.8424142349639842
7_2009_000457,0.8511872638906423,0.9473648071289062,0.9490687312093543,0.16737592192763429
7_2010_004045,0.7946778711261996,0.4122314453125,0.4991157720933659,0.0
7_2008_007793,0.9814663679111729,0.9960975646972656,0.99447572827198,0.45924717622514855
7_2008_004288,0.7951989619291175,0.5694999694824219,0.6583426624114082,0.0
7_2010_004459,0.9886842180642004,0.5593299865722656,0.8066504895193034,0.7485808255825364
7_2008_004102,0.0,0.6544876098632812,0.7257267237259069,0.3785794957291104
7_2010_002107,0.9849700860864952,0.6745147705078125,0.9060873806236617,0.7395006494436972
7_2009_001861,0.0,0.6136894226074219,0.9468692558252522,0.7655614809625764
7_2010_003729,0.9999999999693063,0.9960975646972656,0.99447572827198,0.623468984590568
7_2009_000906,0.0,0.6472396850585938,0.7005661266134875,0.5532224044983519
7_2011_001136,0.9905344514660014,0.601898193359375,0.8722829474666265,0.8287140251306891
7_2009_003406,0.9514705882333234,0.43520355224609375,0.7529470577993453,0.9235455930150686
7_2008_007918,0.9930555552107445,0.659637451171875,0.8368234486390201,0.0
7_2009_004748,0.9685410252244708,0.9317703247070312,0.9334789595081,0.9290344770074113
7_2010_006012,0.9860762816461677,0.8031158447265625,0.804648441405469,0.6063812781735316
7_2010_003574,0.9749450907007037,0.455352783203125,0.7414487383847983,0.7983579291945426
7_2010_001732,0.0,0.33815765380859375,0.7054987996098319,0.0
7_2009_002057,0.8954433062416643,0.5634536743164062,0.692520802278837,0.08003565480500097
7_2008_005768,0.9793065892154218,0.4638214111328125,0.8774034779181624,0.6163963298573752
7_2009_001216,0.9587325399347785,0.721893310546875,0.7450143137442564,0.34342378059854173
7_2007_007003,0.6877583702642588,0.510467529296875,0.6278592073807951,0.44826648755765325
7_2010_001685,0.976181052584751,0.9590606689453125,0.9646274018041507,0.8686146239223995
7_2010_003123,0.9176150023895238,0.6128730773925781,0.6746302433912688,0.11702553429897337
7_2008_004020,0.9940748131906912,0.9960975646972656,0.99447572827198,0.9425837077390562
7_2008_007786,0.9619366388965366,0.9532127380371094,0.9607426733549965,0.6493858267706308
7_2009_004830,0.6152173911706049,0.38605499267578125,0.46484375,0.0
7_2009_000282,0.0,0.7407379150390625,0.7460637037008593,0.0
7_2008_005822,0.8924113682950705,0.17690658569335938,0.6844629995819627,0.893454440597193
7_2010_003120,0.9999999998820756,0.72467041015625,0.8933801245003423,0.8618259898911182
7_2010_004844,0.8787416004618589,0.780029296875,0.8257882568673612,0.020331932890000046
7_2009_000060,0.8291845492850485,0.6072998046875,0.8156183793561571,7.751397189337371e-06
7_2010_001948,0.9861913351721927,0.91131591796875,0.9279723089273993,0.88875803809261
7_2008_003577,0.9742934919872173,0.9941482543945312,0.99609375,0.5764847309139903
7_2008_004515,0.9682742041197338,0.830841064453125,0.8588335078156824,0.004554955582647139
7_2010_005041,0.8577420482198926,0.1607513427734375,0.8632254578124094,0.0011070927743717688
